"site" "replicate" "location" "wavenumber" "intensity" "id"
"9249" "Wreck" "01" "Inside" 2135.01817 1.01042 6
"9250" "Wreck" "01" "Inside" 2132.97899 1.01059 6
"9251" "Wreck" "01" "Inside" 2130.93981 1.01071 6
"9252" "Wreck" "01" "Inside" 2128.90063 1.01073 6
"9253" "Wreck" "01" "Inside" 2126.86146 1.01072 6
"9254" "Wreck" "01" "Inside" 2124.82228 1.01076 6
"9255" "Wreck" "01" "Inside" 2122.7831 1.01081 6
"9256" "Wreck" "01" "Inside" 2120.74393 1.01088 6
"9257" "Wreck" "01" "Inside" 2118.70475 1.01097 6
"9258" "Wreck" "01" "Inside" 2116.66557 1.01097 6
"9259" "Wreck" "01" "Inside" 2114.6264 1.01095 6
"9260" "Wreck" "01" "Inside" 2112.58722 1.01103 6
"9261" "Wreck" "01" "Inside" 2110.54804 1.01107 6
"9262" "Wreck" "01" "Inside" 2108.50887 1.01105 6
"9263" "Wreck" "01" "Inside" 2106.46969 1.01104 6
"9264" "Wreck" "01" "Inside" 2104.43051 1.01102 6
"9265" "Wreck" "01" "Inside" 2102.39134 1.01097 6
"9266" "Wreck" "01" "Inside" 2100.35216 1.01096 6
"9267" "Wreck" "01" "Inside" 2098.31298 1.01098 6
"9268" "Wreck" "01" "Inside" 2096.2738 1.01101 6
"9269" "Wreck" "01" "Inside" 2094.23463 1.01105 6
"9270" "Wreck" "01" "Inside" 2092.19545 1.01099 6
"9271" "Wreck" "01" "Inside" 2090.15627 1.01084 6
"9272" "Wreck" "01" "Inside" 2088.1171 1.01083 6
"9273" "Wreck" "01" "Inside" 2086.07792 1.01097 6
"9274" "Wreck" "01" "Inside" 2084.03874 1.01105 6
"9275" "Wreck" "01" "Inside" 2081.99957 1.01105 6
"9276" "Wreck" "01" "Inside" 2079.96039 1.01108 6
"9277" "Wreck" "01" "Inside" 2077.92121 1.01115 6
"9278" "Wreck" "01" "Inside" 2075.88204 1.01117 6
"9279" "Wreck" "01" "Inside" 2073.84286 1.01116 6
"9280" "Wreck" "01" "Inside" 2071.80368 1.0112 6
"9281" "Wreck" "01" "Inside" 2069.76451 1.01125 6
"9282" "Wreck" "01" "Inside" 2067.72533 1.0112 6
"9283" "Wreck" "01" "Inside" 2065.68615 1.01114 6
"9284" "Wreck" "01" "Inside" 2063.64698 1.01112 6
"9285" "Wreck" "01" "Inside" 2061.6078 1.01111 6
"9286" "Wreck" "01" "Inside" 2059.56862 1.01115 6
"9287" "Wreck" "01" "Inside" 2057.52944 1.01132 6
"9288" "Wreck" "01" "Inside" 2055.49027 1.01143 6
"9289" "Wreck" "01" "Inside" 2053.45109 1.01132 6
"9290" "Wreck" "01" "Inside" 2051.41191 1.01118 6
"9291" "Wreck" "01" "Inside" 2049.37274 1.01119 6
"9292" "Wreck" "01" "Inside" 2047.33356 1.01122 6
"9293" "Wreck" "01" "Inside" 2045.29438 1.01119 6
"9294" "Wreck" "01" "Inside" 2043.25521 1.01116 6
"9295" "Wreck" "01" "Inside" 2041.21603 1.01112 6
"9296" "Wreck" "01" "Inside" 2039.17685 1.01113 6
"9297" "Wreck" "01" "Inside" 2037.13768 1.01119 6
"9298" "Wreck" "01" "Inside" 2035.0985 1.01117 6
"9299" "Wreck" "01" "Inside" 2033.05932 1.01106 6
"9300" "Wreck" "01" "Inside" 2031.02015 1.01098 6
"9301" "Wreck" "01" "Inside" 2028.98097 1.01096 6
"9302" "Wreck" "01" "Inside" 2026.94179 1.01099 6
"9303" "Wreck" "01" "Inside" 2024.90262 1.01109 6
"9304" "Wreck" "01" "Inside" 2022.86344 1.01109 6
"9305" "Wreck" "01" "Inside" 2020.82426 1.01091 6
"9306" "Wreck" "01" "Inside" 2018.78508 1.0107 6
"9307" "Wreck" "01" "Inside" 2016.74591 1.01072 6
"9308" "Wreck" "01" "Inside" 2014.70673 1.01094 6
"9309" "Wreck" "01" "Inside" 2012.66755 1.01117 6
"9310" "Wreck" "01" "Inside" 2010.62838 1.0113 6
"9311" "Wreck" "01" "Inside" 2008.5892 1.01136 6
"9312" "Wreck" "01" "Inside" 2006.55002 1.01148 6
"9313" "Wreck" "01" "Inside" 2004.51085 1.01166 6
"9314" "Wreck" "01" "Inside" 2002.47167 1.01178 6
"9315" "Wreck" "01" "Inside" 2000.43249 1.01182 6
"9316" "Wreck" "01" "Inside" 1998.39332 1.01186 6
"9317" "Wreck" "01" "Inside" 1996.35414 1.01194 6
"9318" "Wreck" "01" "Inside" 1994.31496 1.01196 6
"9319" "Wreck" "01" "Inside" 1992.27579 1.01184 6
"9320" "Wreck" "01" "Inside" 1990.23661 1.01174 6
"9321" "Wreck" "01" "Inside" 1988.19743 1.01176 6
"9322" "Wreck" "01" "Inside" 1986.15825 1.01191 6
"9323" "Wreck" "01" "Inside" 1984.11908 1.01211 6
"9324" "Wreck" "01" "Inside" 1982.0799 1.01222 6
"9325" "Wreck" "01" "Inside" 1980.04072 1.01226 6
"9326" "Wreck" "01" "Inside" 1978.00155 1.01227 6
"9327" "Wreck" "01" "Inside" 1975.96237 1.01225 6
"9328" "Wreck" "01" "Inside" 1973.92319 1.01226 6
"9329" "Wreck" "01" "Inside" 1971.88402 1.01228 6
"9330" "Wreck" "01" "Inside" 1969.84484 1.01222 6
"9331" "Wreck" "01" "Inside" 1967.80566 1.01202 6
"9332" "Wreck" "01" "Inside" 1965.76649 1.01188 6
"9333" "Wreck" "01" "Inside" 1963.72731 1.01193 6
"9334" "Wreck" "01" "Inside" 1961.68813 1.01205 6
"9335" "Wreck" "01" "Inside" 1959.64896 1.01213 6
"9336" "Wreck" "01" "Inside" 1957.60978 1.01214 6
"9337" "Wreck" "01" "Inside" 1955.5706 1.01212 6
"9338" "Wreck" "01" "Inside" 1953.53143 1.01215 6
"9339" "Wreck" "01" "Inside" 1951.49225 1.01224 6
"9340" "Wreck" "01" "Inside" 1949.45307 1.0123 6
"9341" "Wreck" "01" "Inside" 1947.41389 1.01227 6
"9342" "Wreck" "01" "Inside" 1945.37472 1.01218 6
"9343" "Wreck" "01" "Inside" 1943.33554 1.0121 6
"9344" "Wreck" "01" "Inside" 1941.29636 1.01208 6
"9345" "Wreck" "01" "Inside" 1939.25719 1.01214 6
"9346" "Wreck" "01" "Inside" 1937.21801 1.01219 6
"9347" "Wreck" "01" "Inside" 1935.17883 1.01218 6
"9348" "Wreck" "01" "Inside" 1933.13966 1.01225 6
"9349" "Wreck" "01" "Inside" 1931.10048 1.01238 6
"9350" "Wreck" "01" "Inside" 1929.0613 1.01247 6
"9351" "Wreck" "01" "Inside" 1927.02213 1.01251 6
"9352" "Wreck" "01" "Inside" 1924.98295 1.01252 6
"9353" "Wreck" "01" "Inside" 1922.94377 1.01247 6
"9354" "Wreck" "01" "Inside" 1920.9046 1.01241 6
"9355" "Wreck" "01" "Inside" 1918.86542 1.01239 6
"9356" "Wreck" "01" "Inside" 1916.82624 1.01228 6
"9357" "Wreck" "01" "Inside" 1914.78707 1.01217 6
"9358" "Wreck" "01" "Inside" 1912.74789 1.01212 6
"9359" "Wreck" "01" "Inside" 1910.70871 1.01208 6
"9360" "Wreck" "01" "Inside" 1908.66953 1.01203 6
"9361" "Wreck" "01" "Inside" 1906.63036 1.01201 6
"9362" "Wreck" "01" "Inside" 1904.59118 1.01202 6
"9363" "Wreck" "01" "Inside" 1902.552 1.01201 6
"9364" "Wreck" "01" "Inside" 1900.51283 1.01196 6
"9365" "Wreck" "01" "Inside" 1898.47365 1.0119 6
"9366" "Wreck" "01" "Inside" 1896.43447 1.01187 6
"9367" "Wreck" "01" "Inside" 1894.3953 1.01191 6
"9368" "Wreck" "01" "Inside" 1892.35612 1.01209 6
"9369" "Wreck" "01" "Inside" 1890.31694 1.01225 6
"9370" "Wreck" "01" "Inside" 1888.27777 1.01229 6
"9371" "Wreck" "01" "Inside" 1886.23859 1.01234 6
"9372" "Wreck" "01" "Inside" 1884.19941 1.01248 6
"9373" "Wreck" "01" "Inside" 1882.16024 1.01267 6
"9374" "Wreck" "01" "Inside" 1880.12106 1.01281 6
"9375" "Wreck" "01" "Inside" 1878.08188 1.01287 6
"9376" "Wreck" "01" "Inside" 1876.0427 1.01289 6
"9377" "Wreck" "01" "Inside" 1874.00353 1.01294 6
"9378" "Wreck" "01" "Inside" 1871.96435 1.01304 6
"9379" "Wreck" "01" "Inside" 1869.92517 1.01307 6
"9380" "Wreck" "01" "Inside" 1867.886 1.01294 6
"9381" "Wreck" "01" "Inside" 1865.84682 1.01279 6
"9382" "Wreck" "01" "Inside" 1863.80764 1.0128 6
"9383" "Wreck" "01" "Inside" 1861.76847 1.01286 6
"9384" "Wreck" "01" "Inside" 1859.72929 1.0129 6
"9385" "Wreck" "01" "Inside" 1857.69011 1.01299 6
"9386" "Wreck" "01" "Inside" 1855.65094 1.01313 6
"9387" "Wreck" "01" "Inside" 1853.61176 1.01318 6
"9388" "Wreck" "01" "Inside" 1851.57258 1.01313 6
"9389" "Wreck" "01" "Inside" 1849.53341 1.01312 6
"9390" "Wreck" "01" "Inside" 1847.49423 1.01315 6
"9391" "Wreck" "01" "Inside" 1845.45505 1.01307 6
"9392" "Wreck" "01" "Inside" 1843.41588 1.01287 6
"9393" "Wreck" "01" "Inside" 1841.3767 1.01284 6
"9394" "Wreck" "01" "Inside" 1839.33752 1.01304 6
"9395" "Wreck" "01" "Inside" 1837.29834 1.0132 6
"9396" "Wreck" "01" "Inside" 1835.25917 1.01322 6
"9397" "Wreck" "01" "Inside" 1833.21999 1.01327 6
"9398" "Wreck" "01" "Inside" 1831.18081 1.01337 6
"9399" "Wreck" "01" "Inside" 1829.14164 1.01337 6
"9400" "Wreck" "01" "Inside" 1827.10246 1.0133 6
"9401" "Wreck" "01" "Inside" 1825.06328 1.01321 6
"9402" "Wreck" "01" "Inside" 1823.02411 1.01312 6
"9403" "Wreck" "01" "Inside" 1820.98493 1.01314 6
"9404" "Wreck" "01" "Inside" 1818.94575 1.0132 6
"9405" "Wreck" "01" "Inside" 1816.90658 1.01323 6
"9406" "Wreck" "01" "Inside" 1814.8674 1.0133 6
"9407" "Wreck" "01" "Inside" 1812.82822 1.01334 6
"9408" "Wreck" "01" "Inside" 1810.78905 1.01329 6
"9409" "Wreck" "01" "Inside" 1808.74987 1.01326 6
"9410" "Wreck" "01" "Inside" 1806.71069 1.0133 6
"9411" "Wreck" "01" "Inside" 1804.67151 1.01332 6
"9412" "Wreck" "01" "Inside" 1802.63234 1.0133 6
"9413" "Wreck" "01" "Inside" 1800.59316 1.01327 6
"9414" "Wreck" "01" "Inside" 1798.55398 1.01327 6
"9415" "Wreck" "01" "Inside" 1796.51481 1.0133 6
"9416" "Wreck" "01" "Inside" 1794.47563 1.01334 6
"9417" "Wreck" "01" "Inside" 1792.43645 1.01323 6
"9418" "Wreck" "01" "Inside" 1790.39728 1.01302 6
"9419" "Wreck" "01" "Inside" 1788.3581 1.01305 6
"9420" "Wreck" "01" "Inside" 1786.31892 1.01324 6
"9421" "Wreck" "01" "Inside" 1784.27975 1.01341 6
"9422" "Wreck" "01" "Inside" 1782.24057 1.01353 6
"9423" "Wreck" "01" "Inside" 1780.20139 1.01353 6
"9424" "Wreck" "01" "Inside" 1778.16222 1.01357 6
"9425" "Wreck" "01" "Inside" 1776.12304 1.01389 6
"9426" "Wreck" "01" "Inside" 1774.08386 1.01422 6
"9427" "Wreck" "01" "Inside" 1772.04469 1.01407 6
"9428" "Wreck" "01" "Inside" 1770.00551 1.01356 6
"9429" "Wreck" "01" "Inside" 1767.96633 1.01332 6
"9430" "Wreck" "01" "Inside" 1765.92715 1.0135 6
"9431" "Wreck" "01" "Inside" 1763.88798 1.01378 6
"9432" "Wreck" "01" "Inside" 1761.8488 1.01388 6
"9433" "Wreck" "01" "Inside" 1759.80962 1.01386 6
"9434" "Wreck" "01" "Inside" 1757.77045 1.01392 6
"9435" "Wreck" "01" "Inside" 1755.73127 1.01409 6
"9436" "Wreck" "01" "Inside" 1753.69209 1.01438 6
"9437" "Wreck" "01" "Inside" 1751.65292 1.01468 6
"9438" "Wreck" "01" "Inside" 1749.61374 1.01478 6
"9439" "Wreck" "01" "Inside" 1747.57456 1.01477 6
"9440" "Wreck" "01" "Inside" 1745.53539 1.01481 6
"9441" "Wreck" "01" "Inside" 1743.49621 1.01495 6
"9442" "Wreck" "01" "Inside" 1741.45703 1.01519 6
"9443" "Wreck" "01" "Inside" 1739.41786 1.01535 6
"9444" "Wreck" "01" "Inside" 1737.37868 1.01541 6
"9445" "Wreck" "01" "Inside" 1735.3395 1.01532 6
"9446" "Wreck" "01" "Inside" 1733.30033 1.01483 6
"9447" "Wreck" "01" "Inside" 1731.26115 1.01434 6
"9448" "Wreck" "01" "Inside" 1729.22197 1.01415 6
"9449" "Wreck" "01" "Inside" 1727.18279 1.01406 6
"9450" "Wreck" "01" "Inside" 1725.14362 1.01398 6
"9451" "Wreck" "01" "Inside" 1723.10444 1.01393 6
"9452" "Wreck" "01" "Inside" 1721.06526 1.01402 6
"9453" "Wreck" "01" "Inside" 1719.02609 1.01408 6
"9454" "Wreck" "01" "Inside" 1716.98691 1.01358 6
"9455" "Wreck" "01" "Inside" 1714.94773 1.01285 6
"9456" "Wreck" "01" "Inside" 1712.90856 1.01263 6
"9457" "Wreck" "01" "Inside" 1710.86938 1.01281 6
"9458" "Wreck" "01" "Inside" 1708.8302 1.01314 6
"9459" "Wreck" "01" "Inside" 1706.79103 1.01333 6
"9460" "Wreck" "01" "Inside" 1704.75185 1.01324 6
"9461" "Wreck" "01" "Inside" 1702.71267 1.01324 6
"9462" "Wreck" "01" "Inside" 1700.6735 1.01336 6
"9463" "Wreck" "01" "Inside" 1698.63432 1.01316 6
"9464" "Wreck" "01" "Inside" 1696.59514 1.01265 6
"9465" "Wreck" "01" "Inside" 1694.55596 1.01231 6
"9466" "Wreck" "01" "Inside" 1692.51679 1.01243 6
"9467" "Wreck" "01" "Inside" 1690.47761 1.01264 6
"9468" "Wreck" "01" "Inside" 1688.43843 1.0128 6
"9469" "Wreck" "01" "Inside" 1686.39926 1.01305 6
"9470" "Wreck" "01" "Inside" 1684.36008 1.01294 6
"9471" "Wreck" "01" "Inside" 1682.3209 1.01236 6
"9472" "Wreck" "01" "Inside" 1680.28173 1.01224 6
"9473" "Wreck" "01" "Inside" 1678.24255 1.01259 6
"9474" "Wreck" "01" "Inside" 1676.20337 1.01299 6
"9475" "Wreck" "01" "Inside" 1674.1642 1.01321 6
"9476" "Wreck" "01" "Inside" 1672.12502 1.01333 6
"9477" "Wreck" "01" "Inside" 1670.08584 1.0133 6
"9478" "Wreck" "01" "Inside" 1668.04667 1.01314 6
"9479" "Wreck" "01" "Inside" 1666.00749 1.01326 6
"9480" "Wreck" "01" "Inside" 1663.96831 1.01349 6
"9481" "Wreck" "01" "Inside" 1661.92914 1.01339 6
"9482" "Wreck" "01" "Inside" 1659.88996 1.01315 6
"9483" "Wreck" "01" "Inside" 1657.85078 1.01322 6
"9484" "Wreck" "01" "Inside" 1655.8116 1.01352 6
"9485" "Wreck" "01" "Inside" 1653.77243 1.01338 6
"9486" "Wreck" "01" "Inside" 1651.73325 1.01285 6
"9487" "Wreck" "01" "Inside" 1649.69407 1.01298 6
"9488" "Wreck" "01" "Inside" 1647.6549 1.01314 6
"9489" "Wreck" "01" "Inside" 1645.61572 1.01267 6
"9490" "Wreck" "01" "Inside" 1643.57654 1.01228 6
"9491" "Wreck" "01" "Inside" 1641.53737 1.01237 6
"9492" "Wreck" "01" "Inside" 1639.49819 1.01279 6
"9493" "Wreck" "01" "Inside" 1637.45901 1.01315 6
"9494" "Wreck" "01" "Inside" 1635.41984 1.01291 6
"9495" "Wreck" "01" "Inside" 1633.38066 1.01248 6
"9496" "Wreck" "01" "Inside" 1631.34148 1.01252 6
"9497" "Wreck" "01" "Inside" 1629.30231 1.01281 6
"9498" "Wreck" "01" "Inside" 1627.26313 1.013 6
"9499" "Wreck" "01" "Inside" 1625.22395 1.01302 6
"9500" "Wreck" "01" "Inside" 1623.18478 1.01285 6
"9501" "Wreck" "01" "Inside" 1621.1456 1.0127 6
"9502" "Wreck" "01" "Inside" 1619.10642 1.01287 6
"9503" "Wreck" "01" "Inside" 1617.06724 1.01295 6
"9504" "Wreck" "01" "Inside" 1615.02807 1.01268 6
"9505" "Wreck" "01" "Inside" 1612.98889 1.01254 6
"9506" "Wreck" "01" "Inside" 1610.94971 1.01263 6
"9507" "Wreck" "01" "Inside" 1608.91054 1.0127 6
"9508" "Wreck" "01" "Inside" 1606.87136 1.01262 6
"9509" "Wreck" "01" "Inside" 1604.83218 1.01247 6
"9510" "Wreck" "01" "Inside" 1602.79301 1.01235 6
"9511" "Wreck" "01" "Inside" 1600.75383 1.01236 6
"9512" "Wreck" "01" "Inside" 1598.71465 1.01247 6
"9513" "Wreck" "01" "Inside" 1596.67548 1.01254 6
"9514" "Wreck" "01" "Inside" 1594.6363 1.01248 6
"9515" "Wreck" "01" "Inside" 1592.59712 1.01235 6
"9516" "Wreck" "01" "Inside" 1590.55795 1.01227 6
"9517" "Wreck" "01" "Inside" 1588.51877 1.01225 6
"9518" "Wreck" "01" "Inside" 1586.47959 1.01219 6
"9519" "Wreck" "01" "Inside" 1584.44041 1.01206 6
"9520" "Wreck" "01" "Inside" 1582.40124 1.01201 6
"9521" "Wreck" "01" "Inside" 1580.36206 1.01221 6
"9522" "Wreck" "01" "Inside" 1578.32288 1.01247 6
"9523" "Wreck" "01" "Inside" 1576.28371 1.01238 6
"9524" "Wreck" "01" "Inside" 1574.24453 1.0121 6
"9525" "Wreck" "01" "Inside" 1572.20535 1.0122 6
"9526" "Wreck" "01" "Inside" 1570.16618 1.0124 6
"9527" "Wreck" "01" "Inside" 1568.127 1.01229 6
"9528" "Wreck" "01" "Inside" 1566.08782 1.01209 6
"9529" "Wreck" "01" "Inside" 1564.04865 1.01217 6
"9530" "Wreck" "01" "Inside" 1562.00947 1.01265 6
"9531" "Wreck" "01" "Inside" 1559.97029 1.01297 6
"9532" "Wreck" "01" "Inside" 1557.93112 1.01222 6
"9533" "Wreck" "01" "Inside" 1555.89194 1.01137 6
"9534" "Wreck" "01" "Inside" 1553.85276 1.01111 6
"9535" "Wreck" "01" "Inside" 1551.81359 1.01117 6
"9536" "Wreck" "01" "Inside" 1549.77441 1.01126 6
"9537" "Wreck" "01" "Inside" 1547.73523 1.01133 6
"9538" "Wreck" "01" "Inside" 1545.69605 1.0115 6
"9539" "Wreck" "01" "Inside" 1543.65688 1.01186 6
"9540" "Wreck" "01" "Inside" 1541.6177 1.01224 6
"9541" "Wreck" "01" "Inside" 1539.57852 1.01197 6
"9542" "Wreck" "01" "Inside" 1537.53935 1.0114 6
"9543" "Wreck" "01" "Inside" 1535.50017 1.01125 6
"9544" "Wreck" "01" "Inside" 1533.46099 1.01122 6
"9545" "Wreck" "01" "Inside" 1531.42182 1.01108 6
"9546" "Wreck" "01" "Inside" 1529.38264 1.01109 6
"9547" "Wreck" "01" "Inside" 1527.34346 1.01107 6
"9548" "Wreck" "01" "Inside" 1525.30429 1.01088 6
"9549" "Wreck" "01" "Inside" 1523.26511 1.01065 6
"9550" "Wreck" "01" "Inside" 1521.22593 1.01023 6
"9551" "Wreck" "01" "Inside" 1519.18676 1.0097 6
"9552" "Wreck" "01" "Inside" 1517.14758 1.00929 6
"9553" "Wreck" "01" "Inside" 1515.1084 1.00898 6
"9554" "Wreck" "01" "Inside" 1513.06922 1.00889 6
"9555" "Wreck" "01" "Inside" 1511.03005 1.00911 6
"9556" "Wreck" "01" "Inside" 1508.99087 1.00938 6
"9557" "Wreck" "01" "Inside" 1506.95169 1.00912 6
"9558" "Wreck" "01" "Inside" 1504.91252 1.00851 6
"9559" "Wreck" "01" "Inside" 1502.87334 1.00834 6
"9560" "Wreck" "01" "Inside" 1500.83416 1.00843 6
"9561" "Wreck" "01" "Inside" 1498.79499 1.00828 6
"9562" "Wreck" "01" "Inside" 1496.75581 1.00766 6
"9563" "Wreck" "01" "Inside" 1494.71663 1.00708 6
"9564" "Wreck" "01" "Inside" 1492.67746 1.00691 6
"9565" "Wreck" "01" "Inside" 1490.63828 1.00644 6
"9566" "Wreck" "01" "Inside" 1488.5991 1.00508 6
"9567" "Wreck" "01" "Inside" 1486.55993 1.00343 6
"9568" "Wreck" "01" "Inside" 1484.52075 1.00181 6
"9569" "Wreck" "01" "Inside" 1482.48157 0.99948 6
"9570" "Wreck" "01" "Inside" 1480.4424 0.99519 6
"9571" "Wreck" "01" "Inside" 1478.40322 0.98529 6
"9572" "Wreck" "01" "Inside" 1476.36404 0.9612 6
"9573" "Wreck" "01" "Inside" 1474.32486 0.91838 6
"9574" "Wreck" "01" "Inside" 1472.28569 0.87376 6
"9575" "Wreck" "01" "Inside" 1470.24651 0.85277 6
"9576" "Wreck" "01" "Inside" 1468.20733 0.85159 6
"9577" "Wreck" "01" "Inside" 1466.16816 0.85656 6
"9578" "Wreck" "01" "Inside" 1464.12898 0.86593 6
"9579" "Wreck" "01" "Inside" 1462.0898 0.88157 6
"9580" "Wreck" "01" "Inside" 1460.05063 0.90154 6
"9581" "Wreck" "01" "Inside" 1458.01145 0.92378 6
"9582" "Wreck" "01" "Inside" 1455.97227 0.94386 6
"9583" "Wreck" "01" "Inside" 1453.9331 0.95685 6
"9584" "Wreck" "01" "Inside" 1451.89392 0.96545 6
"9585" "Wreck" "01" "Inside" 1449.85474 0.97239 6
"9586" "Wreck" "01" "Inside" 1447.81557 0.97761 6
"9587" "Wreck" "01" "Inside" 1445.77639 0.98096 6
"9588" "Wreck" "01" "Inside" 1443.73721 0.98313 6
"9589" "Wreck" "01" "Inside" 1441.69804 0.98499 6
"9590" "Wreck" "01" "Inside" 1439.65886 0.9869 6
"9591" "Wreck" "01" "Inside" 1437.61968 0.98898 6
"9592" "Wreck" "01" "Inside" 1435.5805 0.99138 6
"9593" "Wreck" "01" "Inside" 1433.54133 0.99402 6
"9594" "Wreck" "01" "Inside" 1431.50215 0.99687 6
"9595" "Wreck" "01" "Inside" 1429.46297 0.99978 6
"9596" "Wreck" "01" "Inside" 1427.4238 1.0023 6
"9597" "Wreck" "01" "Inside" 1425.38462 1.00428 6
"9598" "Wreck" "01" "Inside" 1423.34544 1.00583 6
"9599" "Wreck" "01" "Inside" 1421.30627 1.00695 6
"9600" "Wreck" "01" "Inside" 1419.26709 1.00762 6
"9601" "Wreck" "01" "Inside" 1417.22791 1.00804 6
"9602" "Wreck" "01" "Inside" 1415.18874 1.0086 6
"9603" "Wreck" "01" "Inside" 1413.14956 1.00918 6
"9604" "Wreck" "01" "Inside" 1411.11038 1.00954 6
"9605" "Wreck" "01" "Inside" 1409.07121 1.00977 6
"9606" "Wreck" "01" "Inside" 1407.03203 1.01002 6
"9607" "Wreck" "01" "Inside" 1404.99285 1.01018 6
"9608" "Wreck" "01" "Inside" 1402.95367 1.0103 6
"9609" "Wreck" "01" "Inside" 1400.9145 1.01041 6
"9610" "Wreck" "01" "Inside" 1398.87532 1.01038 6
"9611" "Wreck" "01" "Inside" 1396.83614 1.01025 6
"9612" "Wreck" "01" "Inside" 1394.79697 1.01019 6
"9613" "Wreck" "01" "Inside" 1392.75779 1.01025 6
"9614" "Wreck" "01" "Inside" 1390.71861 1.01038 6
"9615" "Wreck" "01" "Inside" 1388.67944 1.0102 6
"9616" "Wreck" "01" "Inside" 1386.64026 1.00925 6
"9617" "Wreck" "01" "Inside" 1384.60108 1.00719 6
"9618" "Wreck" "01" "Inside" 1382.56191 1.00384 6
"9619" "Wreck" "01" "Inside" 1380.52273 1.00004 6
"9620" "Wreck" "01" "Inside" 1378.48355 0.99796 6
"9621" "Wreck" "01" "Inside" 1376.44438 0.99857 6
"9622" "Wreck" "01" "Inside" 1374.4052 1.00028 6
"9623" "Wreck" "01" "Inside" 1372.36602 1.00118 6
"9624" "Wreck" "01" "Inside" 1370.32685 1.0012 6
"9625" "Wreck" "01" "Inside" 1368.28767 1.00117 6
"9626" "Wreck" "01" "Inside" 1366.24849 1.00157 6
"9627" "Wreck" "01" "Inside" 1364.20931 1.00231 6
"9628" "Wreck" "01" "Inside" 1362.17014 1.00314 6
"9629" "Wreck" "01" "Inside" 1360.13096 1.00398 6
"9630" "Wreck" "01" "Inside" 1358.09178 1.00462 6
"9631" "Wreck" "01" "Inside" 1356.05261 1.00482 6
"9632" "Wreck" "01" "Inside" 1354.01343 1.00472 6
"9633" "Wreck" "01" "Inside" 1351.97425 1.00473 6
"9634" "Wreck" "01" "Inside" 1349.93508 1.00503 6
"9635" "Wreck" "01" "Inside" 1347.8959 1.00553 6
"9636" "Wreck" "01" "Inside" 1345.85672 1.00613 6
"9637" "Wreck" "01" "Inside" 1343.81755 1.00668 6
"9638" "Wreck" "01" "Inside" 1341.77837 1.00702 6
"9639" "Wreck" "01" "Inside" 1339.73919 1.00721 6
"9640" "Wreck" "01" "Inside" 1337.70002 1.00757 6
"9641" "Wreck" "01" "Inside" 1335.66084 1.00816 6
"9642" "Wreck" "01" "Inside" 1333.62166 1.00867 6
"9643" "Wreck" "01" "Inside" 1331.58249 1.00894 6
"9644" "Wreck" "01" "Inside" 1329.54331 1.00897 6
"9645" "Wreck" "01" "Inside" 1327.50413 1.00884 6
"9646" "Wreck" "01" "Inside" 1325.46495 1.00858 6
"9647" "Wreck" "01" "Inside" 1323.42578 1.00818 6
"9648" "Wreck" "01" "Inside" 1321.3866 1.00769 6
"9649" "Wreck" "01" "Inside" 1319.34742 1.00711 6
"9650" "Wreck" "01" "Inside" 1317.30825 1.0065 6
"9651" "Wreck" "01" "Inside" 1315.26907 1.00599 6
"9652" "Wreck" "01" "Inside" 1313.22989 1.00557 6
"9653" "Wreck" "01" "Inside" 1311.19072 1.00523 6
"9654" "Wreck" "01" "Inside" 1309.15154 1.00502 6
"9655" "Wreck" "01" "Inside" 1307.11236 1.00486 6
"9656" "Wreck" "01" "Inside" 1305.07319 1.0048 6
"9657" "Wreck" "01" "Inside" 1303.03401 1.00488 6
"9658" "Wreck" "01" "Inside" 1300.99483 1.00504 6
"9659" "Wreck" "01" "Inside" 1298.95566 1.00521 6
"9660" "Wreck" "01" "Inside" 1296.91648 1.00549 6
"9661" "Wreck" "01" "Inside" 1294.8773 1.00585 6
"9662" "Wreck" "01" "Inside" 1292.83812 1.00617 6
"9663" "Wreck" "01" "Inside" 1290.79895 1.00644 6
"9664" "Wreck" "01" "Inside" 1288.75977 1.00676 6
"9665" "Wreck" "01" "Inside" 1286.72059 1.00706 6
"9666" "Wreck" "01" "Inside" 1284.68142 1.00723 6
"9667" "Wreck" "01" "Inside" 1282.64224 1.0073 6
"9668" "Wreck" "01" "Inside" 1280.60306 1.00733 6
"9669" "Wreck" "01" "Inside" 1278.56389 1.00734 6
"9670" "Wreck" "01" "Inside" 1276.52471 1.00733 6
"9671" "Wreck" "01" "Inside" 1274.48553 1.00728 6
"9672" "Wreck" "01" "Inside" 1272.44636 1.00724 6
"9673" "Wreck" "01" "Inside" 1270.40718 1.00728 6
"9674" "Wreck" "01" "Inside" 1268.368 1.00738 6
"9675" "Wreck" "01" "Inside" 1266.32883 1.00761 6
"9676" "Wreck" "01" "Inside" 1264.28965 1.00795 6
"9677" "Wreck" "01" "Inside" 1262.25047 1.00827 6
"9678" "Wreck" "01" "Inside" 1260.2113 1.00835 6
"9679" "Wreck" "01" "Inside" 1258.17212 1.00824 6
"9680" "Wreck" "01" "Inside" 1256.13294 1.00814 6
"9681" "Wreck" "01" "Inside" 1254.09376 1.00812 6
"9682" "Wreck" "01" "Inside" 1252.05459 1.00815 6
"9683" "Wreck" "01" "Inside" 1250.01541 1.0082 6
"9684" "Wreck" "01" "Inside" 1247.97623 1.00819 6
